9430039	3551701	-1	1
9423426	23370628	-1	1
13555352	15896100	-1	0
131811	6291471	-1	1
14350198	6050588	-1	1
22986029	15700440	-1	0
2495361	7214727	-1	0
17833152	630656	-1	0
12312914	17597670	-1	1
23241194	783717	-1	1
11591523	11337538	-1	1
14924022	15495362	-1	0
14152188	616260	-1	1
22043834	18372548	-1	0
4441118	23594635	-1	1
7981028	20861925	-1	1
13490964	3672328	-1	1
20024580	635006	-1	0
4753713	19565149	-1	0
10298327	7384218	-1	1
8209783	5933080	-1	0
3903350	11199367	-1	1
18115173	2915107	-1	1
21322698	14540145	-1	1
22642186	557726	-1	1
22259089	9036637	-1	1
10337387	12044335	-1	1
10330989	23452538	-1	0
6342277	5371059	-1	0
18298936	15919250	-1	0
15577716	5350703	-1	0
17615293	3024980	-1	1
2362445	2723378	-1	0
22366639	9049569	-1	1
23618963	23555994	-1	0
15889430	33845	-1	1
18426418	20517803	-1	0
20239268	20731776	-1	0
2870670	17994731	-1	0
19608876	5883596	-1	0
5545050	14417449	-1	1
3609806	3000477	-1	0
20661433	536222	-1	1
20640355	2287075	-1	0
20955453	16002347	-1	0
19800554	14471599	-1	0
14037891	13517908	-1	0
10288424	5976426	-1	0
6608439	13762940	-1	0
19147301	5671690	-1	1
145197	11499799	-1	0
8156588	15145907	-1	0
12415477	22262998	-1	0
11228956	20275058	-1	0
19823992	1691633	-1	1
844858	7015918	-1	0
22223563	14227490	-1	0
11200354	14675463	-1	1
3449615	6747095	-1	0
3946138	14776145	-1	1
18042543	18665067	-1	1
19322906	14759460	-1	0
20412493	5597187	-1	1
564199	12027885	-1	1
22530929	8062077	-1	0
10332951	7093300	-1	0
398328	3998244	-1	0
2476569	1677217	-1	1
20200144	12101435	-1	1
14966336	7875897	-1	0
16022022	12935678	-1	0
7088306	1691633	-1	0
20637944	8677886	-1	0
597134	10118207	-1	1
8352956	8117581	-1	1
21585794	13290531	-1	1
18070589	7872661	-1	1
14945924	1175821	-1	1
13309014	18065572	-1	0
6972162	1737312	-1	0
7904404	7908426	-1	1
19274388	13233448	-1	1
11066056	12524256	-1	1
12747045	9426072	-1	0
21253562	4796776	-1	0
4047586	5859133	-1	1
13733916	564199	-1	0
19657516	13234956	-1	0
1730523	22242021	-1	1
15854363	7254343	-1	0
5545050	4960420	-1	1
18365562	8365268	-1	1
22900234	9405784	-1	0
15854363	8086217	-1	1
2305051	22035132	-1	0
20265649	9096315	-1	1
17713680	9756057	-1	1
8788331	5706528	-1	0
12690725	15346427	-1	0
21090886	3516106	-1	1
15123906	14736188	-1	0
6374428	22447616	-1	0
10937085	11020815	-1	0
4970523	354276	-1	0
6747095	746929	-1	1
18065573	16637130	-1	1
1202515	941896	-1	0
14370985	9150482	-1	0
22625096	709767	-1	1
3024977	1544996	-1	1
10933932	6291471	-1	0
6641464	16288270	-1	1
11314000	11101252	-1	0
1977263	10880875	-1	0
1966263	8320377	-1	0
131318	14540145	-1	0
11799025	1760351	-1	0
4420769	736738	-1	1
16380120	13771944	-1	1
3667136	16951198	-1	0
19886621	1458629	-1	1
3767765	12821749	-1	0
5244019	23677131	-1	0
1896089	20991251	-1	0
16885395	1677217	-1	0
3945057	15289245	-1	0
13361852	15178715	-1	1
16307790	6182433	-1	0
5271062	13420786	-1	1
17486397	18176214	-1	0
15612870	9621596	-1	1
14014810	3660246	-1	0
21386162	9430039	-1	1
6322440	2612645	-1	0
3874060	20662462	-1	1
11238287	15376869	-1	1
5557048	3024977	-1	1
21889400	6613739	-1	0
361255	23537684	-1	1
12222321	10912333	-1	1
2461168	11838691	-1	1
8584290	1158840	-1	0
1686479	2238218	-1	1
2191115	10313906	-1	1
19267856	22275471	-1	1
20691789	14196272	-1	1
5751314	17366812	-1	1
9632237	8546232	-1	1
8452132	21907699	-1	0
8297825	5634854	-1	0
14778878	17241450	-1	1
586503	22998999	-1	1
9096612	21485699	-1	0
17470307	8843442	-1	1
2111163	18054947	-1	0
914073	22705280	-1	0
11103449	5428177	-1	1
23677122	18544887	-1	0
16167361	1415765	-1	1
17332559	16470512	-1	0
7363810	4889271	-1	0
832234	691010	-1	0
6988217	9510815	-1	1
10880872	3673887	-1	0
2464907	17171678	-1	0
5946267	13871052	-1	0
3609806	7219016	-1	0
21779336	291167	-1	0
9510815	15669668	-1	1
16519742	15659812	-1	0
3670410	22525884	-1	0
13026685	22950121	-1	1
9440627	1966263	-1	0
11854456	9552054	-1	1
20515802	2603514	-1	1
18845281	557734	-1	1
3945057	3767765	-1	0
10113882	23411500	-1	0
17927694	878123	-1	0
339301	12721184	-1	1
4773756	14847921	-1	1
970144	3888637	-1	0
10193598	10005624	-1	1
3400236	4569312	-1	1
11070888	91017	-1	1
1977263	15873054	-1	1
10839252	4620646	-1	1
14563781	3217210	-1	0
13574318	22207779	-1	1
21073175	14918000	-1	0
8250359	22246374	-1	0
12940372	12194196	-1	1
17994731	17729553	-1	0
373792	5428177	-1	1
2831663	9563	-1	1
5102752	8361376	-1	1
16454974	20779727	-1	0
11710005	7468318	-1	1
9793280	23034378	-1	0
18568751	8452132	-1	0
6996260	23094550	-1	0
14183083	10628604	-1	1
3577507	6844412	-1	1
17499276	18570188	-1	0
4497273	21750583	-1	0
4697215	10824317	-1	0
12561424	15537156	-1	1
14475614	13720313	-1	0
19045087	18850012	-1	1
16445797	18489831	-1	0
7245722	15679088	-1	1
7132186	6771711	-1	1
4648525	4982455	-1	0
11403723	6031248	-1	1
19292394	14896033	-1	0
21319238	6185786	-1	1
20052285	33845	-1	1
7672521	19002330	-1	1
1158842	1820410	-1	1
3533703	16929855	-1	1
3760798	14386499	-1	1
14183084	13845913	-1	1
8209783	2031752	-1	0
14887616	14297060	-1	1
1931704	16879560	-1	0
10934628	778678	-1	1
17175192	14629480	-1	0
17456566	2538511	-1	1
4453922	18029937	-1	0
12524506	213301	-1	1
19555516	10264859	-1	0
17534703	19050843	-1	0
18708933	4208869	-1	0
3201728	20059827	-1	0
9983757	20180801	-1	1
20020133	23088983	-1	1
4673960	3298868	-1	0
2737487	5869954	-1	1
12243391	20601756	-1	0
6379125	16845107	-1	1
11319480	11314030	-1	1
20641594	7901588	-1	0
7682331	12542686	-1	1
21161120	14667831	-1	1
16845107	12614306	-1	1
5995233	9033640	-1	0
5634854	19550140	-1	0
1442217	18185977	-1	0
21919199	18423360	-1	0
11834952	17887703	-1	1
14047630	2245320	-1	1
20019830	9746855	-1	1
22899270	16163062	-1	0
21247844	831650	-1	1
22967208	5287527	-1	0
3239919	14918000	-1	1
7847873	4192187	-1	0
3857069	10760907	-1	0
12335897	13825969	-1	1
17486397	4397068	-1	0
12626917	1639107	-1	1
16619660	5348266	-1	0
2602107	16987999	-1	1
4209926	6902534	-1	1
4723745	6483359	-1	0
1637147	17573144	-1	1
21754657	970238	-1	0
17633231	9104988	-1	0
10422459	7872667	-1	0
21319238	19235553	-1	0
98428	15373370	-1	0
10088166	4603629	-1	0
15854368	20789900	-1	1
7869789	5588516	-1	0
16537089	576772	-1	0
20805582	555928	-1	1
13660039	14533184	-1	0
2732151	5084177	-1	1
20221124	3689392	-1	1
6841522	20692111	-1	0
1156882	18454388	-1	0
20822727	23641084	-1	1
15506300	3462669	-1	1
16749958	17857284	-1	1
15821341	6155833	-1	1
7380001	8269895	-1	0
4361391	16250771	-1	1
249428	17785594	-1	0
14757689	23402244	-1	0
20231243	14370985	-1	0
1158842	1856912	-1	1
5004897	17826787	-1	0
22093912	15988780	-1	0
3058818	13930252	-1	0
15364153	76718	-1	0
15720116	4147990	-1	0
7259526	789472	-1	1
19579830	15831694	-1	1
16085713	7455432	-1	0
18176215	22919268	-1	0
22556551	6902534	-1	1
9909126	15295408	-1	1
5195056	3551701	-1	1
7655020	22366637	-1	0
21293476	7300255	-1	1
13337915	19169483	-1	1
20291847	19267854	-1	0
14899566	1730523	-1	0
4254750	7129106	-1	0
17954700	592597	-1	1
1279675	17957003	-1	0
17871426	213301	-1	1
7132185	15072228	-1	1
2188303	10249398	-1	1
4628439	9013668	-1	0
16733950	18070587	-1	1
13612487	11103539	-1	0
13825969	5305335	-1	1
19898737	637320	-1	0
23543839	21843124	-1	0
211061	4617221	-1	0
1851606	20586748	-1	0
10177034	22510494	-1	1
308643	21427872	-1	0
22177057	20954717	-1	1
8843442	14736188	-1	1
6031248	17253878	-1	1
7682648	4791144	-1	1
5609518	5011665	-1	0
3314387	11423482	-1	0
21370186	17984312	-1	1
16240956	16851954	-1	1
13816650	15338765	-1	1
21319938	5956360	-1	1
22026127	16301846	-1	0
8071138	20368648	-1	1
17630908	7998444	-1	0
19090289	12082135	-1	1
14412812	17212962	-1	1
9511759	18432299	-1	0
19850714	5433054	-1	0
6198171	6541771	-1	1
16478537	21735428	-1	0
3768628	16851956	-1	1
756962	1955681	-1	1
695811	20174962	-1	0
19731419	4889264	-1	1
18733556	9223602	-1	1
17415425	661	-1	1
11854456	14263421	-1	1
4487026	16885395	-1	1
2177544	18741084	-1	1
908793	727183	-1	1
20627152	4461832	-1	0
888827	17371628	-1	1
12776420	323161	-1	0
16034464	131318	-1	0
9561059	83802	-1	0
13924908	17671343	-1	1
19691919	18809148	-1	1
10713685	20009109	-1	1
18185977	10118200	-1	0
1415765	10006681	-1	0
14776698	20438542	-1	0
608747	4303376	-1	1
18893033	132552	-1	0
16466520	6008880	-1	1
3365610	12971450	-1	0
1528719	19746603	-1	1
19722337	17068090	-1	0
11404999	6957384	-1	0
4830845	6371582	-1	1
18305036	15527452	-1	0
13120648	14129929	-1	1
1752722	4794470	-1	0
19800554	8612648	-1	1
13665830	4385640	-1	1
1863947	10671991	-1	1
8285105	22448399	-1	0
23677151	916271	-1	0
20953665	19565149	-1	1
435331	2048627	-1	0
13745376	20110295	-1	0
10816804	16006791	-1	1
7895612	5995985	-1	0
12214889	8317691	-1	1
19274388	19760848	-1	0
2381662	13547845	-1	0
10586916	10942052	-1	1
23370628	5842117	-1	1
18420334	1820410	-1	0
12021779	5505334	-1	1
21285620	13631832	-1	0
1896089	7396681	-1	1
22998998	8766831	-1	1
9563	20178135	-1	0
11971638	21538619	-1	0
7902686	17519757	-1	0
12577673	1215899	-1	1
12776420	7103222	-1	0
10113882	11519124	-1	1
21150258	19251430	-1	1
16344667	20239270	-1	0
18810216	2459317	-1	1
2593325	19307121	-1	0
11918313	21496577	-1	0
16948799	2955074	-1	1
6357972	16164368	-1	0
2746011	3551701	-1	1
14456152	3636960	-1	0
18034360	12757148	-1	1
7542014	13462484	-1	1
11088628	843811	-1	1
14710734	2467280	-1	0
1197703	6322715	-1	1
13026685	2807114	-1	1
3365624	3558514	-1	0
2883828	8001867	-1	1
7791429	13940356	-1	1
16638584	5428177	-1	1
13665830	22821011	-1	1
11799025	8843442	-1	1
742572	21881704	-1	1
22788900	19760848	-1	1
10715600	3011461	-1	0
615357	21162921	-1	1
19445719	7259526	-1	0
2742287	19452177	-1	1
3167465	5186187	-1	0
16752473	952242	-1	0
12296632	4961136	-1	0
18972686	6244937	-1	1
7220840	10386966	-1	0
21779336	3934146	-1	0
98309	8365268	-1	0
9891128	8403573	-1	1
4673959	19036213	-1	1
4579115	5422086	-1	1
5677926	8677887	-1	0
23634465	5138456	-1	1
3253027	17721652	-1	0
13719500	12816795	-1	0
17520336	3342342	-1	0
19210936	20753922	-1	1
12800568	14717089	-1	1
3488916	11371486	-1	0
2464907	1258712	-1	0
2150993	1102936	-1	1
2326683	14058408	-1	1
2191115	19565152	-1	1
765103	11090449	-1	1
13344290	4575554	-1	0
15909533	22010538	-1	1
23465746	12606395	-1	1
5371059	3211242	-1	0
6680023	6310593	-1	1
7142334	23677134	-1	0
5907126	12222321	-1	1
21618564	14208906	-1	0
280040	5348266	-1	1
9219798	7038631	-1	1
5848851	1023350	-1	0
21674149	16042589	-1	1
19880277	23050895	-1	0
2373293	19178258	-1	1
17044285	20383360	-1	0
11730227	211061	-1	1
17553387	20559735	-1	1
9856200	18027718	-1	1
4822222	18488108	-1	1
233637	15831694	-1	1
14840477	4673959	-1	0
19142736	16556715	-1	0
9075137	1577152	-1	0
15133710	2614788	-1	1
7760030	3662475	-1	1
22998998	19812870	-1	0
22035132	21694489	-1	1
13026685	9693856	-1	1
7245722	5813085	-1	1
4937926	7038631	-1	1
13908	15958994	-1	1
16885395	1784150	-1	0
23537682	120346	-1	0
14450904	19360483	-1	0
7232355	5656506	-1	0
340064	7237618	-1	1
14688370	6158570	-1	0
250596	10009723	-1	1
5828731	19841852	-1	1
18305036	751537	-1	0
9696025	12528438	-1	1
17128309	9385030	-1	1
18613811	9013668	-1	0
1421558	17241450	-1	1
12687609	19799875	-1	0
643933	7119938	-1	1
2232619	7321949	-1	1
14624541	16116225	-1	1
9791183	1896089	-1	1
8665323	5260867	-1	0
16984004	21028032	-1	0
10056705	12454179	-1	1
2684285	19424366	-1	0
1293657	21803552	-1	0
777609	20037616	-1	1
19193813	13307307	-1	1
6597125	16502637	-1	0
11314030	6464850	-1	1
4860089	1175821	-1	0
20492749	18488919	-1	0
4208869	10095821	-1	1
6244937	11088622	-1	1
15814599	20586748	-1	1
30237	6184983	-1	1
5463475	18560649	-1	1
3024973	8596528	-1	0
22275470	17423090	-1	0
8546232	15225841	-1	1
6829523	7300255	-1	0
17385831	18101018	-1	1
21679395	23630686	-1	1
19912847	12727792	-1	1
20359284	11941957	-1	0
23595064	6128265	-1	1
21751	3762632	-1	1
20094305	14863753	-1	0
3800349	5842117	-1	1
908793	9168699	-1	0
3573409	6697724	-1	1
820872	14072818	-1	0
22262998	3134513	-1	1
8121415	14717089	-1	1
20080077	15506300	-1	1
2684283	22480999	-1	0
18134394	12576210	-1	0
17360683	3637605	-1	1
6095507	7434461	-1	0
282874	18354652	-1	0
3365610	20858247	-1	0
21462053	12907074	-1	0
15796840	7901588	-1	1
6453383	6068118	-1	0
14341904	21320070	-1	1
15372362	6793553	-1	1
14132965	20944080	-1	0
7760990	6258282	-1	0
1111832	17662458	-1	0
16529002	12816795	-1	1
9552428	12044335	-1	1
5829114	12973065	-1	1
19870772	20789900	-1	1
23150793	638963	-1	0
332635	23677116	-1	1
11818436	7158123	-1	1
11658686	10412897	-1	1
303331	13247325	-1	1
11066056	47756	-1	1
17638898	5091542	-1	0
9127823	14869434	-1	0
1042184	9766291	-1	1
11817524	22128712	-1	0
9806128	19963410	-1	0
2907553	21348949	-1	0
2145308	1544996	-1	1
11513369	1551297	-1	0
567476	11481709	-1	1
23613195	2711644	-1	1
6644757	16879559	-1	0
21642217	14635922	-1	0
15577716	19035955	-1	0
8255076	9979752	-1	1
1961734	22919520	-1	0
20379341	4789548	-1	0
7885446	21609541	-1	0
20508692	74	-1	1
21322699	20681844	-1	1
15973192	19602043	-1	0
3076854	19603031	-1	1
10205542	12739584	-1	0
1639107	16002886	-1	0
12122419	22486940	-1	1
5697525	3488916	-1	0
19549575	1607812	-1	0
9958260	4818090	-1	0
13653638	9737790	-1	1
777609	15854397	-1	1
5951609	6382620	-1	1
14373268	23467092	-1	0
13279965	12973065	-1	0
18903119	160203	-1	0
8693874	46158	-1	0
18850012	21664404	-1	0
14183083	10760907	-1	1
11550398	21068911	-1	0
3024986	11319479	-1	1
20611739	6595223	-1	0
8831187	14531520	-1	0
7380001	12791062	-1	0
896701	2396214	-1	0
2668863	18310878	-1	1
241286	5438231	-1	1
5751314	18568751	-1	1
23525479	7407008	-1	1
16543560	16087900	-1	1
21996772	10412897	-1	1
19897048	2058791	-1	1
390532	21161120	-1	1
8801744	21113767	-1	1
653371	7215887	-1	0
17083224	20077101	-1	0
14397289	7760801	-1	1
131811	12312914	-1	1
778678	3024981	-1	1
19322912	2967952	-1	0
1949890	13292215	-1	1
17194010	21822158	-1	0
4615986	6947295	-1	0
19643372	16034464	-1	1
4336715	12528437	-1	1
21264253	21925741	-1	0
19660641	488614	-1	0
21940225	12335897	-1	1
12571472	19235552	-1	0
18034373	20052285	-1	1
654964	22717352	-1	0
20856551	8996916	-1	1
13255487	4267635	-1	1
13422842	975289	-1	0
523070	4381116	-1	0
19722337	22284204	-1	0
15461843	19541856	-1	1
325062	14624031	-1	1
4376758	15460365	-1	1
7132186	727183	-1	1
11521416	8174539	-1	0
9549237	9450275	-1	0
6191498	3024977	-1	1
6214331	20983672	-1	1
10222828	5169138	-1	0
9325670	23162862	-1	0
14928023	17996717	-1	1
9621596	16466519	-1	1
8250358	3584277	-1	0
19002330	2883828	-1	1
9880330	10545755	-1	1
23035433	2031877	-1	0
1888878	19979783	-1	1
13192161	11039844	-1	0
20200144	3874060	-1	1
2858807	20684330	-1	0
23053699	9766291	-1	0
16379577	10384641	-1	0
8539546	975289	-1	1
18565406	23338807	-1	0
15066035	14736188	-1	0
3239010	12044335	-1	1
2946610	23496079	-1	0
12759854	17119760	-1	1
5751313	19409756	-1	1
5822585	19193813	-1	1
